,words,x,y
4035,letters,17.549206,3.7509906
4036,hunter,13.403784,2.1249628
4037,le,16.153732,3.9559364
4038,empire,13.426962,2.0876048
4039,interior,16.294744,6.523983
4040,letting,17.49357,3.8667095
4041,floris,14.473213,8.008591
4042,load,16.68571,5.100247
4043,protector,13.330847,2.2033715
4044,autumn,12.058234,4.559409
4045,abigail,12.730262,4.2509737
4046,à,17.302439,3.6144996
4047,wtenbogaert,14.758046,6.3870244
4048,position,17.43439,3.9116237
4049,vezelaer,15.117389,5.280576
4050,acaj,16.189318,3.7551997
4051,seasons,13.271537,5.2891064
4052,loose,12.72882,3.1262026
4053,nakedness,13.778136,1.9291241
4054,judge,16.292633,1.9451793
4055,peonies,14.45983,7.635759
4056,nobility,14.4042015,2.7075884
4057,herme,12.327959,2.0770485
4058,integrated,15.760031,3.2885585
4059,dailly,16.650425,4.9881635
4060,workshop,15.789078,2.646362
4061,prayer,13.873691,0.6305493
4062,nature,13.762867,6.9661055
4063,contours,15.5547,2.672664
4064,naked,13.944628,1.6776603
4065,josina,10.524985,3.8737314
4066,elisabeth,12.302288,0.88861746
4067,brown,14.465969,4.8434277
4068,pile,12.514487,6.3733163
4069,silence,14.136942,2.47797
4070,beard,13.592352,4.172261
4071,supported,15.308832,2.9316623
4072,loaf,14.664962,6.4571366
4073,islam,11.798593,1.7473886
4074,oxen,12.222185,6.557585
4075,fixed,18.06543,4.991185
4076,ermine,14.082017,4.409443
4077,announced,14.979545,2.5697231
4078,marble,16.008806,5.2078776
4079,lots,15.135907,2.0437152
4080,disciples,13.648112,0.5149515
4081,orpheus,12.808429,2.6449509
4082,maurice,11.436975,3.1320333
4083,tries,15.321938,3.9481304
4084,prins,12.515003,1.1036803
4085,pistol,13.841999,5.4618144
4086,passes,15.427211,3.164268
4087,buckets,14.955725,5.985474
4088,tromp,12.733341,2.130813
4089,passengers,15.844561,1.0509388
4090,midst,17.499552,5.0480723
4091,youngest,13.447386,1.7772118
4092,cornelia,12.283436,3.0916512
4093,susanna,12.204951,0.81217444
4094,portrayed,15.795044,2.0871763
4095,graces,13.544062,2.256038
4096,source,17.075518,4.245897
4097,boerenverdriet,11.022866,5.391768
4098,flags,17.358206,3.0965781
4099,aux,16.022787,3.5316565
4100,isabella,12.225977,0.7950706
4101,laurens,12.737632,3.0444653
4102,wristband,14.107939,4.6827927
4103,portrait,15.705555,1.9910772
4104,huis,11.554105,4.4276905
4105,bearer,16.197893,4.2592163
4106,private,17.57373,5.113849
4107,boyfriend,14.088867,1.5916253
4108,ivy,13.82215,7.125992
4109,alphen,12.325997,2.3554199
4110,tolerant,16.119123,3.7193668
4111,expulsion,13.864226,2.4182045
4112,voeu,14.146305,4.2757344
4113,rooster,12.5693865,7.359534
4114,mary,12.436934,1.0619397
4115,sweet,14.9627905,6.29494
4116,cloanthus,12.317089,2.9934416
4117,aldermen,14.118039,1.3160903
4118,winkel,15.8834915,2.7684124
4119,blessing,14.240439,1.6771681
4120,full,14.794612,2.5972817
4121,preacher,13.8142185,0.46732774
4122,loenen,12.664783,2.9999778
4123,costumes,15.002148,1.2654564
4124,pear,14.365647,6.7777524
4125,term,16.962955,3.7981453
4126,eva,12.18785,0.83349353
4127,burying,16.604534,5.263633
4128,episodes,15.764409,2.5355577
4129,françois,9.837141,2.4728827
4130,mooring,10.361748,4.5017514
4131,wolfenbüttel,12.803506,6.7737026
4132,apartment,11.682222,4.5529304
4133,feet,13.782002,5.0826445
4134,lancelot,13.01252,3.1837673
4135,pasha,16.618673,4.6462626
4136,guardroom,15.583677,5.6096573
4137,only,14.137103,2.563461
4138,viglius,13.126751,2.619721
4139,bishop,13.651886,0.37062746
4140,exchange,14.35525,2.2424386
4141,greenery,13.836087,7.061219
4142,indian,10.709736,2.467436
4143,hoeven,11.357704,4.0803413
4144,osjessluis,13.064415,3.5656471
4145,vinkeles,14.618979,6.23352
4146,apples,14.409649,7.081346
4147,arm,13.913388,4.6297574
4148,diamond,14.51404,4.517485
4149,tulip,14.32286,7.6823807
4150,bookcase,16.552082,2.9051604
4151,satyrs,13.785626,1.6380819
4152,pairs,14.731014,5.025015
4153,wear,17.873678,5.3122473
4154,dyck,16.52824,4.7351003
4155,sadeler,13.296772,5.534607
4156,gifts,15.943417,3.9394891
4157,circular,17.64059,4.112215
4158,heavily,14.24311,3.3291094
4159,norwegian,9.43737,2.9951468
4160,fat,15.060077,4.29818
4161,bickers,15.000151,1.1612256
4162,pasture,11.138181,5.8029404
4163,sky,11.953397,4.330342
4164,lucretia,13.962985,3.1402042
4165,miniaturist,15.770124,2.8574433
4166,leyden,11.703445,4.3003926
4167,pheasants,12.424019,7.605782
4168,schimmelpenninck,13.466986,6.1895285
4169,kneels,13.531093,4.989492
4170,pan,15.307221,6.424901
4171,generosity,15.58028,3.1984527
4172,harpsichord,17.286377,2.3321013
4173,louvre,9.849047,2.4920976
4174,brandenburgs,9.192938,2.7786942
4175,feathers,13.078542,7.019463
4176,portray,15.71915,1.9754062
4177,similar,16.291647,4.0240293
4178,bacchante,14.841206,6.331092
4179,glimpse,12.852527,2.1504803
4180,husbands,15.312021,1.2639916
4181,surinamese,10.567139,2.639503
4182,considered,16.754969,3.183504
4183,oldenbarnevelt,14.282886,3.1834383
4184,artists,16.83465,1.7416023
4185,belt,13.776566,4.4761004
4186,vinkenstraat,11.382619,3.7469163
4187,captain,13.321976,1.5831606
4188,frame,16.650991,3.9334233
4189,milking,14.9609785,5.796561
4190,kneepad,13.572024,4.9137506
4191,returned,14.354175,2.4351208
4192,garden,11.447202,5.6592507
4193,district,17.003479,4.2010117
4194,cardinal,12.647434,7.330499
4195,dam,10.741526,4.289788
4196,wives,12.795466,0.74754506
4197,dillenburg,9.256825,2.7365332
4198,belongs,16.360844,3.9271276
4199,honour,14.651469,2.7873828
4200,ride,11.6322155,6.366536
4201,netherlands,8.849329,2.8985963
4202,tap,15.578095,4.3160753
4203,etcher,15.096259,4.0235486
4204,sanding,14.667849,4.0689483
4205,eastern,14.300985,6.0678253
4206,esch,16.62375,4.9235334
4207,printing,16.797083,3.4248903
4208,statuette,14.889842,0.6558808
4209,sts,14.228576,2.85009
4210,frederik,12.545711,1.956969
4211,julien,12.736534,2.640822
4212,fighting,15.388173,2.1319244
4213,silversmithing,14.803951,4.3217983
4214,picked,15.40388,5.76415
4215,startled,15.3225,3.6965065
4216,identical,16.275005,3.2165592
4217,chief,13.702402,3.957053
4218,gnarled,11.019399,4.1400204
4219,cups,15.062954,6.020782
4220,high,16.696558,4.5801983
4221,pharisees,14.0051985,5.654748
4222,emma,12.21321,0.9236256
4223,saucer,15.230248,6.091183
4224,censer,13.061918,2.2570205
4225,abdullah,11.806827,1.930317
4226,passage,15.629243,4.039052
4227,entry,17.409098,5.117929
4228,mark,12.494683,3.5907717
4229,wings,13.160094,5.613711
4230,cydippe,13.733204,3.4939992
4231,bethlehem,13.380915,0.65950763
4232,rogier,13.363974,1.7986277
4233,iii,13.699854,2.2408009
4234,watched,14.547061,2.6223238
4235,andrio,13.1283455,2.874071
4236,poppies,14.386091,7.6120234
4237,flute,17.508093,2.0114968
4238,pumping,15.477468,5.441779
4239,ascends,17.593899,4.8869834
4240,grietje,13.629247,3.074764
4241,homage,16.02487,4.2103567
4242,fireplace,13.062247,5.2118783
4243,malibu,10.321132,3.366386
4244,xiv,17.332174,4.737916
4245,ferry,10.3548765,4.848074
4246,palms,13.961279,7.204979
4247,personifications,14.510174,1.2996016
4248,bernard,12.318276,2.0842118
4249,east,14.800443,3.8622901
4250,calais,10.69508,2.9042368
4251,compass,12.9978485,3.7202525
4252,collegium,15.675258,3.0260963
4253,schmidt,12.906955,2.1873188
4254,monogram,16.064974,3.041741
4255,magdalena,14.778488,6.3847766
4256,bavo,12.094834,3.4523084
4257,eemnes,13.387051,5.9572763
4258,johann,11.623467,1.0879807
4259,gool,16.68079,5.27027
4260,landing,15.922318,4.6602383
4261,ensemble,15.650615,0.90786934
4262,cloths,15.102406,4.926887
4263,merchants,15.845032,1.3404562
4264,vizier,13.838884,2.7914393
4265,leash,13.694372,4.5639105
4266,samuelsz,13.256429,2.1922412
4267,just,13.940123,2.268382
4268,ornament,16.508354,4.211501
4269,sleeves,14.050713,4.5288987
4270,sitters,15.655399,4.9127755
4271,tablets,17.412247,4.486832
4272,dunes,10.434213,4.2565646
4273,nicholas,12.773821,2.5245051
4274,rolls,14.657842,5.4362383
4275,coat,13.945023,3.9121401
4276,kwak,14.338846,4.75632
4277,master,15.216119,3.8248718
4278,laren,12.393406,3.3758962
4279,jagiellonka,12.866013,6.436722
4280,anthony,12.057844,2.2201746
4281,geese,12.478773,7.3139734
4282,boudinois,10.213516,2.6184802
4283,boas,14.204219,2.6239982
4284,godliness,14.075587,1.7040989
4285,fegate,13.5653515,5.172525
4286,bosch,14.045789,2.3857834
4287,ijzeren,12.91457,3.27005
4288,gethsemane,13.7322645,0.5170364
4289,boots,13.836163,5.2440233
4290,bardoel,12.842166,3.6223977
4291,burning,12.983347,5.2043223
4292,pasties,14.907788,6.305718
4293,temperance,15.045788,3.2861025
4294,depiction,17.566637,3.557117
4295,dilapidated,12.332627,4.8001094
4296,hollande,8.874062,2.8886507
4297,shot,15.671265,3.9739883
4298,d.,16.899513,4.2291465
4299,aprons,14.052557,5.091337
4300,arrow,14.062566,5.547186
4301,hammers,14.037996,5.3772154
4302,mattheus,12.381082,1.7059842
4303,kimono,10.870585,2.7910707
4304,het,13.624427,2.7779934
4305,valckenier,12.931595,6.7741117
4306,vulcan,12.514001,4.0485845
4307,huygens,12.868484,2.5851521
4308,hero,13.275021,1.7344451
4309,dinghy,11.833561,4.3402176
4310,roman,16.143747,2.4392498
4311,amount,17.776571,4.335067
4312,figurines,14.952301,0.8376644
4313,hera,12.625274,5.828705
4314,frames,17.060747,4.4331217
4315,refers,16.630606,1.7060698
4316,attribute,18.059027,4.681687
4317,roll,15.34405,4.8939924
4318,legs,13.722493,5.0465302
4319,elisha,12.183407,0.8178459
4320,tends,15.529629,4.1561584
4321,gust,14.925332,3.647934
4322,buitenzorg,11.581957,5.749196
4323,sint,17.036612,2.4324548
4324,womans,12.961515,0.4530954
4325,verkouteren,15.433626,5.1394978
4326,velde,11.1273985,5.383799
4327,guards,15.365802,1.167036
4328,state,16.050957,3.2519667
4329,kortegaard,11.194077,4.715547
4330,stove,14.267178,5.5142922
4331,tekkes,15.131001,4.7559614
4332,pourbus,16.824097,5.8539634
4333,steamships,10.317376,4.950468
4334,mayer,12.54852,1.8268692
4335,tower,12.01405,4.8927717
4336,exiled,13.9184,2.408104
4337,apricots,14.499999,7.0680265
4338,walsdorffer,11.661283,6.643046
4339,exhibition,15.595995,4.764091
4340,maybe,14.929216,3.0511482
4341,sibille,13.1971035,3.6899393
4342,plumes,13.094842,7.0132885
4343,efendi,13.983908,1.5196798
4344,axes,14.064279,5.3812375
4345,voyage,13.995759,2.0475814
4346,added,16.996382,3.9713345
4347,constant,18.017672,4.9677215
4348,fowl,12.675652,6.9466305
4349,françoise,9.997827,2.569883
4350,linen,14.953245,4.9544687
4351,embassy,14.009705,1.456577
4352,duchess,12.330403,0.8086885
4353,bodies,14.117538,4.344009
4354,light,12.736496,5.249117
4355,coninck,12.752747,6.6195016
4356,threading,14.802071,4.941538
4357,length,17.844357,4.889447
4358,feeding,15.477405,6.283717
4359,tailors,14.314582,1.3650428
4360,kuiper,13.139638,2.6101105
4361,finds,16.097002,3.948909
4362,chest,15.459567,5.008369
4363,likely,15.589931,3.0222635
4364,roads,16.98967,5.651233
4365,saftlevens,14.225933,3.738339
4366,adjutant,14.169949,1.6426917
4367,armor,14.760076,3.3978963
4368,staged,16.747484,2.6575463
4369,herring,14.210942,4.6032023
4370,watermill,11.67529,3.9458573
4371,tot,13.968104,2.4002366
4372,walks,14.819642,3.8785722
4373,nispen,12.72547,2.6874652
4374,group,15.623798,0.8406813
4375,philosopher,16.673208,2.0894196
4376,coats,13.902907,3.9103284
4377,exultation,14.356775,1.8442345
4378,brentano,11.909661,2.8217866
4379,bliek,12.838334,2.1512241
4380,when,17.477316,4.0036855
4381,major,16.97238,2.0191443
4382,mother,12.88243,0.5031289
4383,bavokerk,13.706584,-0.072699346
4384,cucumbers,14.4514885,6.99514
4385,herenlogement,15.221599,1.5791599
4386,prepare,17.070087,4.222843
4387,munich,9.168528,2.7563426
4388,younger,13.020522,2.0900934
4389,direction,13.568009,2.1045337
4390,pastel,15.527804,4.327685
4391,fock,12.750408,6.7218666
4392,cupbearer,15.057168,5.9790936
4393,chased,13.483594,2.6601472
4394,closer,17.769075,5.216505
4395,christ,13.638848,0.69848204
4396,licentiate,17.375998,3.8067436
4397,disguised,15.344804,1.0021802
4398,midas,14.554561,3.1420248
4399,grinds,14.62319,5.5167603
4400,mixing,15.452916,5.8111176
4401,saints,13.482288,0.8500229
4402,cadeucus,13.320607,4.2047453
4403,coppit,16.719112,5.622156
4404,belonging,14.512194,2.5896695
4405,field,11.047771,5.5848775
4406,name,18.074688,5.1970425
4407,rejection,15.460926,2.9574988
4408,blossoming,14.514934,8.068489
4409,womens,12.979225,0.48573384
4410,zeerecht,10.401612,4.3369117
4411,pancratius,10.750649,2.6121428
4412,margarieta,14.356662,7.782827
4413,peddler,13.339207,2.5993927
4414,catherine,12.141834,0.7922864
4415,jonkheer,12.801833,2.1609015
4416,sash,13.720449,4.5027566
4417,servant,16.194902,4.8236656
4418,elevation,16.078379,3.1896117
4419,velius,13.039323,3.1311095
4420,rama,12.792916,3.6273556
4421,nanningh,13.279263,2.9156458
4422,pauw,12.39433,7.6105824
4423,gibraltar,10.237812,2.7968073
4424,plays,16.740395,1.8571357
4425,theatrical,16.657425,2.1429768
4426,ovens,15.634821,5.150687
4427,claude,12.628288,2.4069803
4428,commado,14.526125,4.13434
4429,lot,15.519048,3.8012147
4430,members,15.603782,0.89317304
4431,curving,14.563498,3.6690052
4432,saturn,13.08423,4.494675
4433,jaurès,14.265309,4.01792
4434,personally,14.312987,0.9026487
4435,lord,13.4110155,1.5287161
4436,wilderness,12.195496,4.393438
4437,booklet,16.266087,2.6682315
4438,maintenon,14.496848,4.414599
4439,vind,12.858052,4.910448
4440,hanging,14.6168375,3.8890753
4441,ruined,12.280473,4.7568116
4442,fleeing,13.97966,2.7365057
4443,company,15.664167,2.9868665
4444,battlefield,11.10953,5.468216
4445,pera,15.07362,3.8798769
4446,deck,11.9702015,5.1077332
4447,supports,16.552717,1.6783996
4448,dunois,10.422397,4.2587295
4449,cell,16.818756,4.4690595
4450,hill,11.516073,4.0766516
4451,jacobszoon,11.5590515,1.1515244
4452,winding,14.954413,4.522176
4453,venne,15.305052,1.0670849
4454,makes,15.948959,3.8142886
4455,gamba,13.55207,4.909663
4456,moves,17.101843,4.55771
4457,mrs,12.668452,1.1132978
4458,boudaen,12.09996,3.423206
4459,bottom,16.926888,5.237915
4460,platform,17.342243,5.4947724
4461,julius,16.209024,4.5545535
4462,republic,14.3932,2.3280003
4463,servants,15.385898,1.1368487
4464,wood,14.061905,6.131766
4465,scarves,14.748789,4.835831
4466,can,15.020875,5.789143
4467,montmartre,9.843593,2.490689
4468,kind,14.052828,1.4148638
4469,waterfall,11.010069,4.5828047
4470,wealthy,14.031824,2.7207153
4471,gourds,14.3921,6.876545
4472,wall,15.801746,4.488251
4473,banderole,17.36639,3.2450707
4474,disciple,13.709954,0.50669837
4475,oysters,13.670204,6.374088
4476,disarmed,13.9109335,3.021634
4477,léonard,12.87358,2.9876447
4478,crillon,14.32159,6.535547
4479,otto,13.777555,2.546689
4480,churchill,13.683112,-0.037976917
4481,boulder,14.498855,5.5982766
4482,birds,12.647288,7.3727884
4483,william,12.881504,2.1240969
4484,vlack,13.1053,3.0148451
4485,emperor,16.345139,4.133674
4486,patchenko,13.566425,3.500959
4487,housing,11.687178,4.4758496
4488,holder,14.478001,4.392356
4489,cabbages,14.521631,7.120319
4490,ahmed,10.384074,2.4054618
4491,engaged,15.249014,1.8043538
4492,provinces,15.914595,3.1245205
4493,singer,16.935408,1.7980872
4494,cherry,14.459236,7.150193
4495,mass,15.771228,4.3075237
4496,messenger,15.943268,2.8396482
4497,unidentified,17.022299,3.4981637
4498,admonishes,15.315769,3.375345
4499,fair,12.590415,3.447737
4500,mevlevihane,11.670222,4.168298
4501,gray,14.95816,4.4960213
4502,delegation,15.753887,0.9697117
4503,bilderdijkgracht,9.9336,3.3870313
4504,fallen,11.7254305,4.3175797
4505,sowing,14.628345,3.9056997
4506,sketch,17.804558,3.2123327
4507,waterfront,10.382768,4.3957644
4508,lobster,13.253857,6.2527027
4509,middelburg,10.030277,2.9758098
4510,abdomen,13.41433,4.76029
4511,witte,14.707083,4.6707106
4512,hams,13.361217,4.999643
4513,chain,13.753116,4.8034415
4514,strewn,17.700031,5.0163383
4515,loing,14.296045,3.149129
4516,bride,12.923653,0.57596236
4517,bags,14.951752,5.1888766
4518,listeners,16.330393,1.4261991
4519,bonaventure,14.046852,2.4335175
4520,scabiosa,13.383657,6.311647
4521,holy,14.36245,4.107445
4522,bank,11.119402,4.0794096
4523,plaques,16.64209,4.1477284
4524,dété,13.588187,3.900453
4525,bleaching,14.484855,4.162489
4526,tunnegask,14.44494,4.7383275
4527,aged,13.103002,6.3739595
4528,western,12.671887,3.1456656
4529,accompanies,17.596008,5.05537
4530,broken,14.756844,3.810167
4531,figures,15.055183,1.1671064
4532,park,11.600267,4.0880013
4533,sketchbook,17.748606,3.1683385
4534,sells,16.40114,3.8293533
4535,dijk,10.769567,4.2555614
4536,gallows,13.5231085,4.7194986
4537,tolerance,14.056677,1.913627
4538,palm,13.948823,7.2190294
4539,finance,16.238398,3.2497134
4540,central,15.897548,4.483714
4541,celebrations,15.785037,1.6347364
4542,earthquake,12.81651,3.8913777
4543,collen,12.426279,3.125316
4544,margaret,14.355765,7.792112
4545,landlord,13.308342,1.6883667
4546,ford,13.657353,2.676946
4547,trotter,13.135355,2.347079
4548,never,14.616535,2.6850884
4549,breaking,14.555653,3.927248
4550,travellers,15.749558,1.0612646
4551,framed,16.765425,3.6838853
4552,portfolio,15.312326,2.6477265
4553,collar,13.724735,4.4529247
4554,angel,13.040401,5.6929
4555,johannas,11.618044,1.0844114
4556,death,14.617022,3.202572
4557,procession,15.945144,1.6134168
4558,status,17.612366,3.9850514
4559,have,11.424982,5.629971
4560,ink,14.764872,4.641242
4561,scurry,16.654104,4.9809675
4562,harz,17.10444,2.6691427
4563,surrounded,16.114714,4.3410125
4564,flat,17.335545,3.877802
4565,allegory,12.530593,2.6122475
4566,satire,13.869985,2.0602639
4567,sound,17.02792,2.5148106
4568,melon,14.434914,6.9747815
4569,sagittarius,16.157465,4.1613793
4570,kinsbergen,9.792404,3.9202766
4571,kayakers,10.483131,4.964085
4572,divan,15.811501,5.3259716
4573,lid,14.300194,0.9565452
4574,gogh,13.850017,2.4066007
4575,manger,15.711383,5.995304
4576,kloveniersdoelen,12.849793,2.3856792
4577,doorwerth,12.021377,4.9810104
4578,drop,15.1847925,5.4552507
4579,perk,13.301465,3.198597
4580,bagijnhof,11.451004,5.624174
4581,voor,11.62779,5.0088806
4582,camel,12.338366,6.582075
4583,fleece,13.55088,3.1469655
4584,gathers,16.844212,4.4130845
4585,bridge,9.606552,5.01075
4586,hooghe,11.502464,3.9611661
4587,village,11.092934,3.5860686
4588,serail,12.693384,6.4034934
4589,esau,12.710913,6.226031
4590,seventeenth,14.074334,2.2662086
4591,gilded,15.460735,7.0796757
4592,mantelpiece,15.714648,5.09789
4593,olinda,11.174088,5.364667
4594,siccama,13.538691,3.3731894
4595,turkey,13.207623,6.66429
4596,summer,12.017444,3.7091165
4597,zeus,11.844644,2.3906212
4598,visitation,14.724964,2.6187806
4599,immaculate,13.632834,0.65777415
4600,harpertsz,12.533827,2.2582164
4601,picking,15.336987,5.6140976
4602,maids,12.792087,0.6445735
4603,part,13.217516,5.722709
4604,explosion,13.768263,3.9174602
4605,nederstein,9.198493,2.999821
4606,francesco,12.778334,1.6063701
4607,approach,15.011747,3.2371678
4608,demmelstraadt,11.465759,3.7650847
4609,eekere,12.848048,6.6059365
4610,cardinals,12.643195,7.398475
4611,rhine,9.576609,2.8018868
4612,glaucus,12.942375,4.1328835
4613,choir,17.855131,5.2677283
4614,nervas,13.51344,4.8441315
4615,sniff,13.158962,2.8029115
4616,citters,15.075434,2.3103874
4617,crème,14.70202,4.8604174
4618,widows,12.707697,0.9773398
4619,customers,15.774772,1.0819204
4620,collector,16.336943,3.8637104
4621,sicilies,10.312532,2.3790627
4622,clavichord,17.24709,2.3842096
4623,pharaoh,11.094326,2.7755423
4624,severed,14.19318,3.2805047
4625,sale,15.645223,3.0598063
4626,triptych,14.72791,1.8854014
4627,johannes,11.606417,1.0958651
4628,conviction,14.594585,2.2796674
4629,hat,13.760247,4.268719
4630,paris,9.828477,2.4965703
4631,office,15.78121,2.424498
4632,path,11.512455,3.8361692
4633,ste,15.38929,4.319543
4634,dou,14.192992,4.72577
4635,flees,13.389784,5.1983433
4636,theodorus,12.3622875,2.107859
4637,tables,15.766779,5.822345
4638,estate,16.033178,4.134182
4639,shadow,17.623074,4.941042
4640,hoevenaer,11.8553,4.6419673
4641,homestead,11.711148,4.2571387
4642,violin,17.344975,2.264452
4643,tree,13.862705,7.2520475
4644,rooms,15.627304,5.5004263
4645,issues,15.507819,2.5909424
4646,dry,17.70019,5.256807
4647,twitch,13.360237,2.505563
4648,lit,12.802143,5.2577596
4649,sem,16.965006,3.4628599
4650,augustus,16.113018,4.1313233
4651,hunters,14.551811,1.1676222
4652,hunting,14.260486,2.976944
4653,petronella,15.030483,6.676429
4654,muslu,13.447099,4.7482724
4655,fur,14.052652,4.6283913
4656,works,15.703305,2.8351762
4657,mocked,13.259941,2.9416597
4658,badly,15.094562,4.5736127
4659,george,12.357929,2.2858605
4660,hung,14.296262,3.4535756
4661,role,15.972767,4.271794
4662,funeral,14.323978,0.33117846
4663,obstetrics,15.482454,3.8835056
4664,sheets,15.274218,4.802487
4665,tomb,11.641125,4.0717497
4666,zoutman,12.879825,1.9114425
4667,start,16.36549,4.499921
4668,front,11.613055,5.0474405
4669,arrive,16.28967,1.9079254
4670,look,17.16427,5.44214
4671,where,16.42717,4.2483172
4672,pipe,14.428766,5.259478
4673,frigate,15.690614,4.4051504
4674,dances,16.25805,1.6120496
4675,hurdy,16.117706,4.791408
4676,literary,17.276115,4.0810637
4677,frozen,16.06665,6.1792216
4678,others,15.352315,1.1293777
4679,casimir,12.479459,2.8487217
4680,yard,11.448184,5.5360622
4681,collection,16.085247,3.7708497
4682,slightly,13.778782,2.424352
4683,jansz,12.728738,2.8307886
4684,end,13.832657,2.4766424
4685,national,14.982407,3.2227488
4686,talk,15.090299,2.826746
4687,amicitiae,14.907562,1.5987538
4688,pasa,14.461048,4.5900226
4689,sixteenth,14.067451,2.2509656
4690,puller,13.890774,5.542282
4691,barren,15.362603,5.7029037
4692,devil,13.081013,2.6233816
4693,spanish,10.642642,2.5975375
4694,died,15.328854,6.1813827
4695,appeared,15.8949585,2.3635798
4696,simonsz,13.233877,1.9253769
4697,has,17.459415,5.2573757
4698,heathland,11.138802,4.039545
4699,preliminary,16.349892,2.4562647
4700,peacocks,12.408948,7.6072474
4701,residence,11.93113,4.1050763
4702,jeronimo,16.131191,4.07336
4703,peeters,13.765993,5.2093053
4704,rear,16.788689,5.217702
4705,nieuw,14.729268,2.7653701
4706,beads,14.212783,5.368518
4707,odysseus,13.275082,2.47668
4708,sablon,15.735424,2.8729079
4709,alderman,14.175218,1.2335614
4710,rich,14.064796,2.8064306
4711,chariot,16.770393,6.284739
4712,washing,16.234777,5.78684
4713,columns,12.082162,5.247144
4714,denial,15.091924,4.1291313
4715,dorléans,10.314493,2.7653978
4716,nut,14.154803,6.530495
4717,glass,14.92983,6.2016797
4718,amphora,11.759911,2.3310387
4719,function,16.31489,3.1577806
4720,drinker,15.060222,5.8047
4721,composed,17.047112,3.762898
4722,many,15.125062,1.9107068
4723,catch,12.25217,5.852238
4724,harbor,10.364166,4.518099
4725,butterflies,13.379158,5.908783
4726,nearly,17.565811,5.104846
4727,news,15.656875,2.602904
4728,duplessis,13.235001,3.1761675
4729,louise,10.221989,2.6979294
4730,inscriptions,17.427029,3.7670965
4731,l,17.748869,4.140337
4732,foreign,15.37137,3.3440328
4733,barn,14.643503,1.3598708
4734,townspeople,11.182283,3.452984
4735,onlookers,15.347043,1.1499658
4736,slamming,14.547143,3.7300332
4737,paved,11.629675,4.301474
4738,evangelist,13.719106,0.4403707
4739,horne,13.165625,5.4315896
4740,station,17.231337,5.4651875
4741,capellen,13.735274,-0.07744144
4742,annette,14.401058,6.941414
4743,slaughterhouse,11.500672,4.353009
4744,rome,10.391915,2.6989093
4745,cobblestones,14.521035,5.611601
4746,cleaning,16.13973,5.5863185
4747,inner,16.247387,6.462172
4748,spain,10.305422,2.5119617
4749,ordinances,15.055636,2.4246578
4750,beasts,13.149416,4.4811487
4751,using,17.676487,4.090972
4752,banda,15.709776,0.69796616
4753,reyersbergh,9.379018,2.8352778
4754,usual,14.335827,2.7486584
4755,kinds,14.873001,1.3346952
4756,egbert,12.359856,2.493229
4757,abrahams,11.792456,1.8829484
4758,neptune,11.97508,2.5202687
4759,dips,14.548427,6.039068
4760,maud,13.349453,6.057715
4761,right,16.494549,3.6445897
4762,jacques,13.754487,4.178391
4763,overtoom,13.006461,3.4750292
4764,outshoorn,12.6850395,6.626666
4765,mates,13.837002,6.9870477
4766,colonies,12.485397,2.998794
4767,traveller,13.817117,1.9407483
4768,verse,16.705456,3.7892413
4769,arrangement,16.589436,4.451169
4770,bij,13.0872345,6.1310587
4771,eiland,10.913969,4.1653676
4772,desk,16.025354,2.6687024
4773,bad,16.071318,5.865391
4774,writes,18.108679,4.213152
4775,emblem,15.87211,3.053929
4776,gods,14.628405,2.5862994
4777,timpani,12.994951,3.8153305
4778,squeezes,13.968247,4.672406
4779,vogel,12.62287,7.3156996
4780,oosterpark,11.616389,4.07056
4781,dragoons,13.294507,5.973345
4782,annunciation,13.988249,0.9615023
4783,scale,15.742084,3.7599316
4784,rosettes,14.456337,7.689004
4785,throw,13.7327385,2.6260967
4786,nicolaas,12.649981,2.1905148
4787,terebinth,15.972196,5.1658635
4788,commelin,12.540796,2.859751
4789,ensign,15.812479,3.075183
4790,arthur,12.361287,2.0540187
4791,derogatory,15.975023,3.715942
4792,shipyard,10.45439,4.537447
4793,ceiling,16.281847,5.4169803
4794,danish,9.932939,2.8528519
4795,heaven,16.597569,5.2570066
4796,reede,14.219905,2.4763863
4797,save,14.536616,2.3728817
4798,lick,13.343816,3.2001557
4799,banckert,11.425049,5.656217
4800,noordwijk,10.896255,3.4598927
4801,actor,16.73844,1.872588
4802,ludolf,12.748792,2.235377
4803,metamorphoses,12.416618,1.9549468
4804,camperlandt,12.037863,4.643658
4805,libra,14.917734,2.3833706
4806,aan,17.612106,4.304353
4807,casparus,14.292678,6.962039
4808,hold,15.603516,0.85902876
4809,diana,12.326905,0.83427185
4810,scene,16.78768,2.5399637
4811,dane,12.530555,6.393218
4812,white,14.727759,4.6386385
4813,rubbing,14.587892,3.9851112
4814,pocket,15.204287,5.043741
4815,greek,10.62874,2.4566877
4816,blossom,14.530034,8.08641
4817,flocked,16.119276,1.0516485
4818,invitees,15.949583,1.2983271
4819,mennonite,12.395739,1.9332705
4820,squadron,15.227265,0.74497235
4821,smaller,15.2445965,4.1770935
4822,seas,16.287874,6.5111427
4823,emptying,16.34793,5.3435564
4824,dogs,12.903602,6.348477
4825,ferdinand,12.413108,2.0758014
4826,driving,16.83742,5.866863
4827,spade,13.979836,5.457518
4828,flowering,14.523281,8.075064
4829,foundation,15.675479,3.9438193
4830,kings,12.964014,1.510328
